elevation_deg,carrier_angle_rad,sun_angle_rad,planet_absolute_angle_rad,planet_relative_angle_rad,dcarrier_dE,dplanet_absolute_dE,dplanet_relative_dE,signed_ratio,sun_pitch_radius_mm,planet_pitch_radius_mm,sun_pitch_x_local_mm,sun_pitch_y_local_mm,planet_pitch_x_local_mm,planet_pitch_y_local_mm,planet_center_x_world_mm,planet_center_y_world_mm,contact_x_world_mm,contact_y_world_mm,center_distance_mm
122.45200000000001,0.6063333501372076,0.0,1.9452043579327203,1.3388710077955128,0.5407657211276842,1.0,0.45923427887237267,-0.8492296403601727,55.10811346468159,64.8918865353184,45.28470690897931,31.403813300363097,-14.915511620426884,63.15444917987607,98.60916092800447,68.38299043676663,45.28470690897931,31.403813300363097,120.0
122.486,0.6066543139209495,0.0,1.9457977698783981,1.3391434559574487,0.5409914004966936,1.0,0.45900859950324957,-0.8484582177865042,55.081031940393075,64.91896805960691,45.25237599108597,31.40290666132656,-14.90452230736574,63.184868668958224,98.58720738578022,68.41463688329539,45.25237599108597,31.40290666132656,120.0
122.52000000000001,0.6069754116563353,0.0,1.9463911818240764,1.3394157701677412,0.541217183707829,0.9999999999997726,0.45878281629211415,-0.8476870840445889,55.05393795505683,64.94606204494318,45.22003588104485,31.401981454619442,-14.893528850901781,63.215296989834385,98.56523451883162,68.44628948487802,45.22003588104485,31.401981454619442,120.0
122.554,0.6072966434049863,0.0,1.9469845937697543,1.3396879503647678,0.5414430707617726,1.0,0.4585569292382843,-0.846916239214451,55.02683150859098,64.97316849140901,45.18768659199457,31.4010376634043,-14.882531257163764,63.24573414225317,98.5432423124847,68.4779482354935,45.18768659199457,31.4010376634043,120.0
122.58800000000001,0.6076180092285246,0.0,1.9475780057154326,1.339959996486908,0.5416690616584106,1.0,0.4583309383415326,-0.8461456833777355,54.99971260098704,65.00028739901296,45.155328137156445,31.40007527087953,-14.87152953227975,63.276180125895834,98.52123075205904,68.50961312910428,45.155328137156445,31.40007527087953,120.0
122.62200000000001,0.6079395091885712,0.0,1.948171417661111,1.3402319084725396,0.5418951563976862,1.0,0.45810484360231385,-0.8453754166167888,54.97258123227766,65.02741876772234,45.12296052980797,31.399094260261045,-14.860523682384857,63.30663494040736,98.49919982286792,68.54128415965617,45.12296052980797,31.399094260261045,120.0
122.656,0.6082611433467475,0.0,1.9487648296067888,1.3405036862600412,0.542121354979372,1.0,0.4578786450208554,-0.844605439013333,54.94543740249016,65.05456259750984,45.090583783244675,31.398094614755788,-14.849513713631765,63.33709858544192,98.47714951021825,68.57296132107845,45.090583783244675,31.398094614755788,120.0
122.69000000000001,0.6085829117646748,0.0,1.9493582415524666,1.3407753297877918,0.5423476574034112,1.0,0.4576523425967025,-0.8438357506470978,54.918281111598056,65.08171888840195,45.05819791074039,31.397076317534065,-14.838499632201787,63.367571060709935,98.45507979941053,68.60464460728373,45.05819791074039,31.397076317534065,120.0
122.724,0.6089048145039749,0.0,1.949951653498145,1.34104683899417,0.5425740636704859,1.0,0.4574259363296278,-0.8430663515966182,54.89111235954909,65.1088876404509,45.02580292557025,31.396039351745507,-14.827481444298487,63.39805236595083,98.43299067573886,68.63633401216812,45.02580292557025,31.396039351745507,120.0
122.75800000000001,0.6092268516262692,0.0,1.9505450654438228,1.3413182138175537,0.5428005737803687,1.0000000000002274,0.4571994262196313,-0.8422972419418003,54.86393114635576,65.13606885364425,44.993398841085096,31.394983700570833,-14.816459156127038,63.428542500845026,98.41088212449107,68.66802952961096,44.993398841085096,31.394983700570833,120.0
