ArcLength_mm,X_mm,Y_mm,TangentAngle_deg,Curvature
2.6959432240267946,12.757153523592743,-2.2161564862985665,-62.90907754948163,-0.09203165139800551
2.708669692394559,12.76294257154462,-2.2274900612388304,-62.97616532278984,-0.09197895784741916
2.7213999872822185,12.76872008345598,-2.23883381564559,-63.04323478672441,-0.09192613631912626
2.7341341098402503,12.774486047589747,-2.250187737211775,-63.11028574663497,-0.09187295600247375
2.746872061232866,12.780240452248922,-2.261551813623834,-63.17731842474233,-0.09182079035705558
2.7596138425726653,12.785983285669356,-2.2729260325427925,-63.24433279963221,-0.09176759865576248
2.7723594550215713,12.791714536185427,-2.2843103816335284,-63.311328766826904,-0.09171519346664223
2.785108899705212,12.797434192089463,-2.2957048485399105,-63.37830652300587,-0.09166258752507814
2.7978621777512958,12.803142241694776,-2.307109420895945,-63.445265993539905,-0.09161002497397186
2.8106192902920766,12.808838673339709,-2.318524086326554,-63.512207152479434,-0.0915573949750099
2.823380238465452,12.814523475389462,-2.3299488324479647,-63.57912998629632,-0.09150484231266218
2.8361450233946095,12.820196636202613,-2.341383646861665,-63.64603473054534,-0.09145290357560078
2.848913646178555,12.825858144115534,-2.352828517151478,-63.712921150366945,-0.09139975591618489
2.861686107974718,12.83150798757834,-2.364283430908474,-63.77978932299147,-0.0913480748384035
2.8744624098671654,12.837146154937946,-2.3757483756912467,-63.84663943690458,-0.09129548964842236
2.8872425529785217,12.842772634622369,-2.387223339059708,-63.91347128159769,-0.09124328022883711
2.9000265384216823,12.84838741506119,-2.3987083085605287,-63.98028498182874,-0.09119108278428768
2.9128143673063045,12.853990484696254,-2.4102032717291078,-64.04708047601166,-0.09113875217428305
2.9256060407415094,12.859581831986132,-2.4217082160904204,-64.11385794644654,-0.09108709921422532
2.9384015598073905,12.865161445359119,-2.4332231291501576,-64.18061725353415,-0.09103443488543837
2.951200925634624,12.870729313344595,-2.4447479984195097,-64.24735837504501,-0.09098276790689408
2.9640041393027703,12.876285424405184,-2.4562828113835162,-64.31408154229072,-0.09093078157929005
2.9768112019013193,12.881829767037521,-2.467827555520066,-64.38078659175757,-0.09087871574981377
2.9896221145302166,12.887362329773154,-2.4793822183001533,-64.44747356903846,-0.0908269005737449
3.0024368782769946,12.892883101140738,-2.4909467871806865,-64.5141424838509,-0.09077490822178268
3.0152554942319685,12.89839206969117,-2.5025212496093037,-64.58079341967759,-0.0907233673154922
3.028077963463397,12.903889223956508,-2.5141055930164202,-64.647426376274,-0.09067142139401413
3.0409042870640945,12.909374552527083,-2.525699804830193,-64.7140412186147,-0.09061955975071052
3.053734466118853,12.914848043997594,-2.53730387246613,-64.78063817974133,-0.09056829490868845
3.066568501679108,12.920309686925178,-2.5489177833187875,-64.84721720896206,-0.09051634251591639
3.079406394832529,12.925759469944627,-2.5605415247844077,-64.91377821668654,-0.0904648807548258
3.092248146647856,12.93119738167704,-2.572175084243015,-64.98032129055014,-0.09041321365031621
3.105093758194668,12.936623410762568,-2.5838184490648604,-65.04684649278256,-0.09036196789696552
3.1179432305241583,12.942037545828553,-2.5954716066040686,-65.11335380053274,-0.09031028576140684
3.1307965647105083,12.947439775558138,-2.607134544212355,-65.17984315249416,-0.09025892025683145
3.1436537618115064,12.952830088624943,-2.6188072492260077,-65.24631469037685,-0.09020766991294793
3.156514822873535,12.958208473701342,-2.6304897089674832,-65.31276841018231,-0.09015634052430084
3.1693797489511333,12.963574919490938,-2.64218191075198,-65.37920423939815,-0.09010494027478305
3.1822485411081,12.968929414730402,-2.653883841887898,-65.44562214776711,-0.09005357562791645
3.195121200393198,12.974271948149115,-2.66559548966864,-65.5120224287936,-0.09000301832820623
3.2079977278193197,12.979602508434542,-2.6773168413653976,-65.57840486440533,-0.08995110957879923
3.2208781244687543,12.984921084407237,-2.689047884263173,-65.64476941332975,-0.08990048685942136
3.233762391358247,12.990227664796436,-2.7007886056146337,-65.71111638324469,-0.08984945908134215
3.2466505295246044,12.995522238382474,-2.7125389926694137,-65.77744541213069,-0.0897979024553918
3.2595425400289537,13.00080479400387,-2.724299032675771,-65.84375682126745,-0.0897477914106482
3.2724384238587723,13.006075320394244,-2.73606871284647,-65.91005058740075,-0.08969621915664006
3.285338182077279,13.01133380643109,-2.7478480204108484,-65.97632643773052,-0.08964541619912338
3.2982418157094537,13.01658024094591,-2.7596369425751135,-66.04258479358613,-0.08959503095584571
3.3111493257535503,13.021814612743402,-2.7714354665261878,-66.10882543047633,-0.08954366779985917
3.3240607132600677,13.027036910733104,-2.7832435794596844,-66.17504835046859,-0.08949333467566382
3.3369759792309215,13.032247123761257,-2.795061268544237,-66.24125369799332,-0.08944240905971329
3.3498951246910234,13.037445240730216,-2.8068885209468997,-66.3074413586792,-0.08939181352254522
3.36281815064992,13.042631250534436,-2.818725323819502,-66.37361150039638,-0.08934138833447358
3.3757450581091604,13.047805142072773,-2.830571664301241,-66.43976399132754,-0.08929048366042763
3.3886758480952803,13.052966904303569,-2.842427529530649,-66.50589887299441,-0.08924021722018108
3.40161052159943,13.058116526143797,-2.854292906623755,-66.57201629848309,-0.0891897727409752
3.414549079623869,13.063253996546772,-2.866167782690911,-66.63811605666358,-0.08913898334105666
3.427491523187606,13.068379304511566,-2.8780521448389833,-66.70419832049748,-0.08908905208648138
3.4404378532618494,13.073492438975084,-2.8899459801476315,-66.77026317830611,-0.08903854791858101
3.453388070852071,13.078593388949328,-2.9018492756994667,-66.8363103489408,-0.0889879053040987
