ArcLength_mm,X_mm,Y_mm,TangentAngle_deg,Curvature
0.3578696467899005,-108.52648235230737,-0.2672162097396489,-48.390681824729725,-0.03061253167784786
0.36989697535463323,-108.5184972858069,-0.2762103937152608,-48.41176176396289,-0.030567196777064907
0.3819278577489986,-108.51051316853737,-0.28521017163549023,-48.432816914895035,-0.030522538504513155
0.39396229571201113,-108.50252999848331,-0.29421554186516663,-48.45384704625667,-0.030476577129489885
0.4060002910487843,-108.49454777352334,-0.30322650276933966,-48.47485222020521,-0.03043214349251725
0.4180418454801006,-108.48656649165747,-0.31224305271374414,-48.495832687504375,-0.03038695376144375
0.4300869607596053,-108.47858615082987,-0.3212651900642774,-48.516788185818584,-0.030341804001389198
0.44213563864838235,-108.47060674896724,-0.33029291318709214,-48.537718828325595,-0.030296986695509252
0.4541878808838388,-108.4626282840261,-0.3393262204488328,-48.55862465809214,-0.03025200612805797
0.4662436892062872,-108.45465075395249,-0.34836511021651856,-48.5795056992437,-0.030207303046127794
0.47830306535056866,-108.44667415669458,-0.35740958085743474,-48.600361823464844,-0.03016199541807978
0.4903660110722263,-108.4386984901631,-0.36645963073919263,-48.62119324251632,-0.030117949580786806
0.5024325280615377,-108.43072375236173,-0.3755152582300205,-48.64199993470019,-0.03007262361839996
0.5145026180773398,-108.42274994118388,-0.38457646169808074,-48.66278169013144,-0.030028014924269247
0.5265762828395434,-108.41477705457618,-0.39364323951220975,-48.68353886057819,-0.02998375065157639
0.5386535240463155,-108.40680509051202,-0.4027155900415041,-48.70427120764444,-0.029938497112087462
0.5507343434372802,-108.39883404689591,-0.41179351165535333,-48.72497898314153,-0.029895004815058874
0.5628187426769193,-108.39086392174043,-0.4208770027237125,-48.745661940114616,-0.029849082256238637
0.5749067235489995,-108.38289471287062,-0.42996606161631107,-48.76632006370975,-0.029805591222806748
0.5869982877119062,-108.37492641829643,-0.4390606867039383,-48.78695373484395,-0.029760813116551692
0.5990934368689993,-108.36695903595313,-0.44816087635735063,-48.80756272864272,-0.029716717020276992
0.6111921727069489,-108.3589925637955,-0.45726662894778136,-48.828147073138354,-0.02967206418095797
0.6232944969419438,-108.3510269997272,-0.466377942846597,-48.84870664426992,-0.029627654451802623
0.6354004112627563,-108.3430623416878,-0.4754948164257522,-48.86924185008105,-0.029584222718232245
0.6475099173190348,-108.33509858767036,-0.4846172480575472,-48.88975224253885,-0.029538565529711697
0.659623016864656,-108.32713573550289,-0.4937452361141346,-48.9102381106314,-0.029496010864529628
0.6717397115005812,-108.31917378324106,-0.5028787789689355,-48.930699521736585,-0.029450592316906617
0.6838600029584316,-108.31121272873462,-0.5120178749947336,-48.951136252091736,-0.02940743699210321
0.6959838928703392,-108.30325256997968,-0.5211625225654276,-48.97154859255597,-0.02936290051695691
0.7081113829318834,-108.29529330486909,-0.5303127200546771,-48.991936168577425,-0.02931871095339379
0.7202424748138715,-108.28733493132779,-0.5394684658367738,-49.01229952606824,-0.029275789905092876
0.7323771701259387,-108.2793774473683,-0.5486297582865984,-49.0326382430793,-0.029230430516489103
0.7445154706034148,-108.27142085080456,-0.5577965957785206,-49.05295237158833,-0.02918770300573697
